ticker,name,sector,country,currency,slippage_bps,local_id,delisting_date
CXX.F,CLOROX CO.,Pharma & Cosmetics,USA,EUR,19,856678,
CY2.F,CANADIAN NATL RAILWAY CO.,Transport,Canada,EUR,10,897879,
CY9D.F,"MICROBOT MEDICAL   DL-,01",Unknown,—,EUR,50,A2N5AS,
CYL.F,"ARTIVION INC.      DL-,01",Biotech & Nanotech,USA,EUR,29,900006,
CYTH.F,LUMEN TECHNOLOGIES   DL 1,Telecommunications,USA,EUR,41,A2QMYN,
CZ2.SG,NATIONAL RETAIL PPTYS,Real Estate,USA,EUR,20,A0JMJZ,
CZH.F,"CHOICE HOTELS INT. DL-,01",Unknown,—,EUR,26,915916,
D00.F,DOMETIC GROUP AB,Unknown,—,EUR,50,A1437L,
D1NC.F,DNB BANK ASA       NK 100,Banking & Finance,Norway,EUR,41,A2QG6Z,
D21.SG,"CION INVEST.CORP. DL-,001",Unknown,—,EUR,40,A3DHW9,
D2G.DE,ORSTED A/S          DK 10,Energy & Water,Denmark,EUR,26,A0NBLH,
D2J.F,AVOLTA AG       NAM. SF 5,Department stores & Retail,Switzerland,EUR,18,A0HMLM,
D2MN.DE,DUKE ENERGY CORP. (NEW),Energy & Water,USA,EUR,12,A1J0EV,
D41.F,WHITEFIBER INC.,Unknown,—,EUR,47,A412UJ,
D51.F,"BELLRING BRANDS    DL-,01",Unknown,—,EUR,39,A3DGED,
D55.F,"MASTERBRAND INC.  DL-,001",Unknown,—,EUR,50,A3DVW8,
D630.F,"SMARTSTOP SE.ST.  DL-,001",Unknown,—,EUR,36,A40UUF,
D69.SG,NORDEN A-S,Unknown,—,EUR,50,A0MQ8K,
D6H0.F,DATAGROUP SE NA. O.N.,Unknown,—,EUR,40,A41YEV,
D6I.DE,COMMVAULT SYSTEMS INC.,Internet & Software,USA,EUR,11,A0JL3S,
D6N0.SG,AMERICAN HEALTHC.REIT,Unknown,—,EUR,25,A3E3SP,
D8EN.F,"DHT HLDGS INC.NEW DL -,01",Unknown,—,EUR,33,A1J059,
D8K.F,"DOUGLAS EMMETT    DL -,01",Unknown,—,EUR,47,A0LCP8,
D8Y.F,"SANDOZ GROUP AG   SF -,05",Unknown,—,EUR,23,A3ETYB,
D9C.F,KEMPOWER OYJ,Unknown,—,EUR,43,A3C9H1,
D9W.F,DESIGNER BRANDS A,Department stores & Retail,USA,EUR,42,A2PGSF,
D9Z.SG,"CLINICA BAVIERA SA EO-,10",Unknown,—,EUR,50,A0MNAP,
DA3.F,DAKTRONICS INC.,Electronics & Semiconductors,USA,EUR,28,923255,
DAP.DE,"DANAHER CORP.      DL-,01",Others,USA,EUR,10,866197,
DAS0.F,DANIELI + C.,Unknown,—,EUR,23,868988,
DAU0.F,"DASSAULT AVIAT.INH.EO-,80",Aircraft & Space,France,EUR,20,A3C9Y0,
DB0.F,Q32 BIO INC.  O.N.,Unknown,—,EUR,28,A4ZZ0Z,
DB1.DE,DEUTSCHE BOERSE NA O.N.,Banking & Finance,Germany,EUR,18,581005,
DBAN.DE,DT.BETEILIG.AG   NA O.N.,Investments & Holdings,Germany,EUR,32,A1TNUT,
DBDB.F,DIEBOLD NIXDORF INC. NEW,Unknown,—,EUR,21,A3EQW7,
DBK.DE,DEUTSCHE BANK AG NA O.N.,Banking & Finance,Germany,EUR,10,514000,
DC2.F,DESCARTES SYS GRP INC.,Internet & Software,Canada,EUR,20,913612,
DC4.MU,"DEXCOM INC.       DL-,001",Biotech & Nanotech,USA,EUR,15,A0D9T1,
DCA.F,"ACEA S.P.A.       EO 5,16",Energy & Water,Italy,EUR,50,924293,
DCO.DE,DEERE CO.            DL 1,Machinery & Equipment,USA,EUR,10,850866,
DCS0.F,JCDECAUX SE,Various services,France,EUR,24,578972,
DD2.F,"DOORDASH INC.CL.A -,00001",Unknown,—,EUR,10,A2QHEA,
DDN.F,DARDEN RESTAURANTS,Hospitality and Tourism,USA,EUR,10,895738,
DDQ.F,"DIODES INC.      DL -,666",Electronics & Semiconductors,USA,EUR,27,858600,
DEF.DE,DEFAMA AG,Real Estate,Germany,EUR,50,A13SUL,
DEH.F,"DELEK US HLDGS INC.DL-,01",Oil & Gas,USA,EUR,29,A2DY2Y,
DEQ.DE,DEUTSCHE EUROSHOP NA O.N.,Real Estate,Germany,EUR,50,748020,
DEZ.DE,DEUTZ AG O.N.,Machinery & Equipment,Germany,EUR,46,630500,
DG3.DE,CELANESE CORP. (DEL.),Chemistry,USA,EUR,30,A0DP2A,
DGI.F,"DIGI INTL INC.     DL-,01",Telecommunications,USA,EUR,42,878008,
DGY.SG,DTE EN. CO.,Energy & Water,USA,EUR,12,853943,
DHER.DE,DELIVERY HERO SE NA O.N.,Internet & Software,Germany,EUR,32,A2E4K4,
DHL.DE,DEUTSCHE POST AG NA O.N.,Transport,Germany,EUR,15,555200,
DHR.F,B + G FOODS INC. (NEW),Food,USA,EUR,49,A0CATC,
DI60.F,DISTRIB.INTL DE A.EO 10,Unknown,—,EUR,43,A411HZ,
DIL1.F,"PURSUIT ATT.+HOSP.DL 1,50",Various services,USA,EUR,24,A0B6NE,
DIO.DE,CHRISTIAN DIOR INH.  EO 2,Textiles & Clothes,France,EUR,23,883123,
DL7A.F,DILLARDS INC.,Department stores & Retail,USA,EUR,47,861569,
DL8.F,DELUXE CORP.,Various commercial firms,USA,EUR,49,860049,
DLN.F,"DE' LONGHI S.P.A.  EO 1,5",Others,Italy,EUR,11,694642,
DM5.F,"DMC GLOBAL INC.    DL-,05",Unknown,—,EUR,41,A2DGRK,
DMP.DE,DERMAPHARM HLDG INH O.N.,Pharma & Cosmetics,Germany,EUR,46,A2GS5D,
DNQA.F,"EQUINOR ASA       NK 2,50",Oil & Gas,Norway,EUR,16,675213,
DNZ.F,DONALDSON CO.        DL 5,Various services,USA,EUR,50,859763,
DO2.DE,"DECKERS OUTDOOR    DL-,01",Department stores & Retail,USA,EUR,19,894298,
DOU.DE,DOUGLAS AG  NA O.N.,Unknown,—,EUR,50,BEAU1Y,
DOV.F,DOVER CORP,Machinery & Equipment,USA,EUR,11,853707,
DP4B.SG,A.P.MOLLER-MAERSK A/S NAVNE-AKTIER A DK 1000,Machinery & Equipment,Denmark,EUR,48,861929,
DP5.SG,"KEURIG DR PEPPER   DL-,01",Alcohol & Tobacco,USA,EUR,29,A2JQPZ,
DP9.F,"DIPLOMA PLC        LS-,05",Various commercial firms,Great Britain,EUR,44,930196,
DPU1.F,DPM METALS INC.   O.N.,Unknown,—,EUR,36,A41G6R,
DQW.F,AMS-OSRAM AG,Unknown,—,EUR,25,A40QVT,
DR0.DE,DT.ROHSTOFF AG NA O.N.,Resources,Germany,EUR,28,A0XYG7,
DR3.F,DOLLARAMA INC.,Department stores & Retail,Canada,EUR,28,A0YCBU,
DR6.F,"ACADIA PHARMACEUT. DL-,01",Pharma & Cosmetics,USA,EUR,30,603035,
DRW3.DE,DRAEGERWERK VZO O.N.,Healthcare & Medicine,Germany,EUR,46,555063,
DRW8.DE,DRAEGERWERK ST.A.O.N.,Healthcare & Medicine,Germany,EUR,50,555060,
DS2.F,PERFORMANCE SHIPP.,Unknown,—,EUR,50,A3DZ0X,
DS3.F,"DOCUSIGN INC    DL-,0001",Internet & Software,USA,EUR,26,A2JHLZ,
DS4.F,AMBIQ MICRO INC O.N.,Unknown,—,EUR,34,A41E0R,
DS5.F,DKSH HOLDING,Others,Switzerland,EUR,15,A1JU9U,
DSG.DE,DICK'S SPORTING GOODS,Department stores & Retail,USA,EUR,10,662541,
DST.F,STORYTEL AB B        SK 5,Unknown,—,EUR,37,A14ZN9,
DSYA.F,"DASSAULT SYS SE INH.EO0,1",Electronics & Semiconductors,France,EUR,10,A3CRC5,
DSZ.F,"DIANA SHIPPING INC.DL-,01",Unknown,—,EUR,48,A0D9BX,
DT3.DE,"DOLLAR TREE INC.   DL-,01",Department stores & Retail,USA,EUR,20,A0NFQC,
DTE.DE,DT.TELEKOM AG NA,Telecommunications,Germany,EUR,26,555750,
DTG.DE,DAIMLER TRUCK HLDG JGE NA,Vehicles,Germany,EUR,24,DTR0CK,
DTUR.F,U.S. GOLD CORP.      DL 1,Unknown,—,EUR,30,A2P14K,
DUE.DE,DUERR AG O.N.,Machinery & Equipment,Germany,EUR,50,556520,
DUL.DE,"ALNYLAM PHARMACE.DL-,0001",Unknown,—,EUR,10,A0CBCK,
DUM.F,"DUCOMMUN INC.      DL-,01",Unknown,—,EUR,7,861421,
DUT.F,"MOODY'S CORP       DL-,01",Banking & Finance,USA,EUR,13,915246,
DV3R.F,"DELCATH SYS NEW DL-,01",Unknown,—,EUR,29,A2PT5P,
DVW1.F,"DANAOS CORP.     DL -,01",Unknown,—,EUR,9,A2PH59,
DW3.F,VENTURE GLOBAL  A O.N.,Unknown,—,EUR,22,A40ZNX,
DW51.F,"AEMETIS INC.       DL-,01",Unknown,—,EUR,47,A114CC,
DWNI.DE,DEUTSCHE WOHNEN SE INH,Real Estate,Germany,EUR,50,A0HN5C,
DWS.DE,DWS GROUP GMBH+CO.KGAA ON,Banking & Finance,Germany,EUR,33,DWS100,
DX7.F,"DXP ENTERPRISES    DL-,01",Unknown,—,EUR,10,923451,
DY2.F,"DENTSPLY SIRONA    DL-,01",Healthcare & Medicine,USA,EUR,40,A2AF0E,
DY6.F,DEVON,Oil & Gas,USA,EUR,10,925345,
DYH.F,"TARGET CORP.     DL-,0833",Department stores & Retail,USA,EUR,9,856243,
DYI.DE,"DYCOM INDS INC.   DL-,333",Telecommunications,USA,EUR,10,877158,
DYT1.F,"DYNEX CAPITAL INC. DL-,01",Unknown,—,EUR,27,A2PL13,
E0B.F,ERO COPPER CORP.,Unknown,—,EUR,24,A2H5RW,
E0P.DE,ENPHASE ENERGY,Energy & Water,USA,EUR,20,A1JC82,
E20.DE,"ECHOSTAR CORP. A DL -,001",Telecommunications,USA,EUR,10,A0NDYQ,
E2H.SG,"EPR PROPERTIES    DL -,01",Real Estate,USA,EUR,19,A1J78V,
E2S.F,EFG INTERNATIONAL AG,Banking & Finance,Switzerland,EUR,22,A0F6VT,
E2Z.F,"ALMIRALL S.A.     EO -,12",Pharma & Cosmetics,Spain,EUR,44,A0MU8Y,
E3G.F,"EVOLUTION AB (PU) SK-,003",Unknown,—,EUR,50,A2PK19,
E3M.F,EPAM SYSTEMS INC.,Unknown,—,EUR,20,A1JS9Q,
E3X1.SG,"EXPEDIA GRP INC. DL-,0001",Internet & Software,USA,EUR,10,A1JRLJ,
E4S.SG,ELIA GROUP,Energy & Water,Belgien,EUR,22,A0ERSV,
E5M.DE,"EAGLE MATLS       DL -,01",Construction & Construction Materials,USA,EUR,27,A0BLQZ,
E5N.F,"EVERSPIN TECHN. DL -,0001",Unknown,—,EUR,28,A2AS0X,
E6Z.F,"AECOM REGISTERED SHARES DL -,01",Various services,USA,EUR,41,A0MMEV,
E7P.DE,INDIVIOR PHARMAC. O.N.,Unknown,—,EUR,30,A42086,
E7S.DE,CONSTELLATION ENERGY,Unknown,—,EUR,9,A3DCXB,
E7V.F,REXEL S.A.     INH. EO 5,Electronics & Semiconductors,France,EUR,25,A0MM7Q,
E8K.F,ERDENE RES.DEVELOPM. NEW,Unknown,—,EUR,50,A41D8Q,
PCU.DU,"SOUTHERN COPPER    DL-,01",Unknown,—,EUR,11,A0HG1Y,
EAC.F,"EASTMAN CHEM. CO.  DL-,01",Chemistry,USA,EUR,17,889082,
EAM.F,"A2A S.P.A.        EO 0,52",Energy & Water,Italy,EUR,7,915445,
EB0.F,"EASTERN BANKSHARES DL-,01",Unknown,—,EUR,28,A2QD63,
EBA.DE,"EBAY INC.         DL-,001",Internet & Software,USA,EUR,20,916529,
EC8.F,"CONMED CORP.       DL-,01",Healthcare & Medicine,USA,EUR,33,886793,
ECJ.F,ECOLAB INC,Chemistry,USA,EUR,11,854545,
ECP.F,"ENCORE CAP.        DL-,01",Banking & Finance,USA,EUR,36,924129,
EDA.SG,"EDAP TMS S.A. ADR EO -,13",Unknown,—,EUR,49,908548,
EDC.DE,CONSOLIDATED EDISON,Electronics & Semiconductors,USA,EUR,20,911563,
EDGA.SG,"GOLD FIELDS ADR/1 RC-,50",Resources,Südafrika,EUR,50,862484,
EDJ.SG,CALTAGIRONE EDITORE  EO 1,Unknown,—,EUR,42,502374,
EDW.SG,EDP RENOVAVEIS       EO 5,Energy & Water,Spain,EUR,7,A0Q249,
EDXR.MU,EDISON SPA   RISP.NC EO 1,Unknown,—,EUR,33,164219,
EF3.F,EIFFAGE,Construction & Construction Materials,France,EUR,24,853452,
EFC1.SG,COLRUYT,Department stores & Retail,Belgien,EUR,50,A1C7HA,
EFE.F,AB SAGAX B,Unknown,—,EUR,38,A1T7SE,
EFL.F,LEONTEQ AG           SF 1,Banking & Finance,Switzerland,EUR,18,A1J642,
EFT0.F,TECHTARGET INC. O.N.,Unknown,—,EUR,32,A40MZE,
EFX.SG,"EQUIFAX INC.      DL 1,25",Various services,USA,EUR,9,854618,
EG4.F,ENAGAS,Energy & Water,Spain,EUR,22,662211,
EG7.F,"FBD HOLDINGS PLC   EO-,60",Unknown,—,EUR,50,932239,
EGB.DE,"ENSIGN GROUP INC. DL-,001",Healthcare & Medicine,USA,EUR,10,A0MSST,
EGG.F,"ENERGIZER HLDG.NEW DL-,01",Electronics & Semiconductors,USA,EUR,28,A14UHB,
EGT.F,"8X8               DL-,001",Internet & Software,USA,EUR,50,907912,
EH8.F,"NORTH ATLANTIC E. EO 7,65",Unknown,—,EUR,45,851011,
EI2.F,ERIE INDEMNITY CO. A O.N.,Unknown,—,EUR,26,919562,
EI5.F,"TEEKAY CORP.      DL-,001",Unknown,—,EUR,47,A40R4Y,
EIA.F,ELISA OYJ,Telecommunications,Finland,EUR,5,615402,
EIN.DE,EINHELL GERMANY VZO O.N.,Unknown,—,EUR,50,A40ESU,
EIX.F,EDISON INTERNATIONAL,Resources,USA,EUR,21,887629,
EJD.F,Endeavour Silver Corp.,Resources,Canada,EUR,29,A0DJ0N,
EJT1.DE,"EASYJET PLC  LS-,27285714",Aircraft & Space,Great Britain,EUR,50,A1JTC1,
EJXB.SG,ELEKTA,Healthcare & Medicine,Sweden,EUR,50,896279,
EK5.F,"ELECNOR INH.       EO-,10",Unknown,—,EUR,39,A0Q6GA,
EK9.F,"APLICACIONES Y T.EO-,0012",Unknown,—,EUR,47,A3D4BZ,
EKT.DE,ENERGIEKONTOR O.N.,Energy & Water,Germany,EUR,31,531350,
ELG.DE,ELMOS SEMICOND. INH O.N.,Electronics & Semiconductors,Germany,EUR,40,567710,
ELI.F,"VERA BRADLEY INC.  DL-,01",Textiles & Clothes,USA,EUR,50,A1C7RU,
ELO1.F,ELDORADO GOLD CORP.,Resources,Canada,EUR,30,A2PA9H,
ELXC.F,ELECTROLUX B,Electronics & Semiconductors,Sweden,EUR,42,A3C35N,
EM4.F,"EMCOR GRP INC.     DL-,01",Construction & Construction Materials,USA,EUR,10,898814,
EMB.F,5N PLUS INC.,Unknown,—,EUR,45,A0NAH2,
EMR.F,EMERSON ELECTRIC,Electronics & Semiconductors,USA,EUR,10,850981,
ENA.MU,ENDESA,Energy & Water,Spain,EUR,8,871028,
ENI.DE,ENI S.P.A.,Energy & Water,Italy,EUR,25,897791,
ENL.DE,ENEL S.P.A.          EO 1,Others,Italy,EUR,10,928624,
ENQ.DE,"ENTEGRIS INC.      DL-,01",Unknown,—,EUR,39,938201,
ENR.DE,SIEMENS ENERGY AG NA O.N.,Others,Germany,EUR,18,ENER6Y,
ENU.F,STORA ENSO,Forestry,Finland,EUR,31,871004,
ENXB.DE,EURONEXT,Banking & Finance,Netherlands,EUR,20,A115MJ,
EO5.F,EOG RESOURCES,Oil & Gas,USA,EUR,11,877961,
EOAN.DE,E.ON SE,Energy & Water,Germany,EUR,19,ENAG99,
EOB.F,"ARCOSA INC.       DL -,01",Unknown,—,EUR,45,A2N62P,
EP3.F,ORASURE TECHNOLOGIES INC.,Healthcare & Medicine,USA,EUR,50,881351,
EP5.F,"EXPONENT INC.   DL -,0001",Various services,USA,EUR,30,880114,
EP6.F,"EL POLLO LOCO HLDG.DL-,10",Unknown,—,EUR,37,A117LA,
EQ6.DE,EQT CORP.,Oil & Gas,USA,EUR,30,A0RFZL,
EQR.SG,"EQUITY RESI. SBI   DL-,01",Real Estate,USA,EUR,19,985334,
ER7.DU,"ERAMET SA INH.    EO 3,05",Mining & Steel,France,EUR,27,892800,
ER9.F,"ERG S.P.A.        EO 0,10",Energy & Water,Italy,EUR,46,909581,
ERCB.DE,ERICSSON B (FRIA) SK 1,Telecommunications,Sweden,EUR,21,850001,
ERE.F,"EVEREST GROUP LTD.DL -,01",Insurance,Bermudan Islands,EUR,10,580891,
ERG1.F,"BRISTOW GROUP INC. DL-,01",Aircraft & Space,USA,EUR,50,A2P6PL,
ERT.MU,"EL. ARTS INC.      DL-,01",Internet & Software,USA,EUR,14,878372,
ESF0.F,"EUROFINS SCI.INH.EO 0,01",Biotech & Nanotech,France,EUR,29,A2QJCT,
ET7.F,ESCO TECH.,Electronics & Semiconductors,USA,EUR,37,880907,
ET9.F,CIRCLE INTERNET GRP CL.A,Unknown,—,EUR,22,A417ZL,
ETA.F,PARADOX INTERACTIVE,Unknown,—,EUR,50,A2AKVC,
ETX.F,"MAUREL ET PROM INH.EO-,77",Oil & Gas,France,EUR,50,853155,
ETY.F,"ENTERGY CORP.      DL-,01",Energy & Water,USA,EUR,20,889290,
EUQ.F,EURAZEO SE,Investments & Holdings,France,EUR,24,860642,
EV9.F,"ENTRAVISION    A DL-,0001",Unknown,—,EUR,50,938502,
EVAC.DE,ELECTROVAC AG,Unknown,—,EUR,26,A420ZL,
EVD.DE,CTS EVENTIM KGAA,Others,Germany,EUR,39,547030,
EVK.DE,EVONIK INDUSTRIES NA O.N.,Chemistry,Germany,EUR,22,EVNK01,
EVL.F,"EVOLUS INC.     DL-,00001",Unknown,—,EUR,40,A2JDYX,
EVN.F,EVN AG,Energy & Water,Austria,EUR,25,878279,
EVT.DE,EVOTEC SE  INH O.N.,Biotech & Nanotech,Germany,EUR,39,566480,
EW2.F,"EAST WEST BANCORP DL-,001",Banking & Finance,USA,EUR,44,922137,
EWL.DE,EDWARDS LIFESCIENCES,Biotech & Nanotech,USA,EUR,20,936853,
EX9.SG,"EXELIXIS INC.      DL-,01",Biotech & Nanotech,USA,EUR,30,936718,
EXM.F,EXTREME NETWORKS INC.,Computer & Network,USA,EUR,30,920402,
EXP.F,"ESSEX PROP. TR.  DL-,0001",Real Estate,USA,EUR,8,891315,
EY3.F,"CENTURY ALUM. CO.  DL-,01",Others,USA,EUR,19,899867,
EYI.F,SIRIUS REAL ESTATE LTD.,Unknown,—,EUR,44,A0MQ7T,
EYWN.SG,BIOMERIEUX (P.S.)    O.N.,Healthcare & Medicine,France,EUR,50,A2DXZH,
EZ2A.F,"EZCORP INC. A      DL-,01",Banking & Finance,USA,EUR,30,882641,
EZ3.F,MARE ENGINEERING S.P.A.,Unknown,—,EUR,50,A40EJZ,
EZM.SG,"PLASTIC OMN.INH.EO-,06",Chemistry,France,EUR,26,871780,
EZV.F,"DOMINOS PIZZA INC. DL-,01",Hospitality and Tourism,Great Britain,EUR,18,A0B6VQ,
F03.F,FORTIVE CORP.,Others,USA,EUR,21,A2AJ0F,
F0V.F,"SAILPOINT INC.   DL-,0001",Unknown,—,EUR,19,A411ZN,
F1YN.F,LUNDIN GOLD INC.,Unknown,—,EUR,21,A12GZU,
F2F.F,BELLINI NAUTICA S.P.A.,Unknown,—,EUR,50,A3DP30,
F3A.DE,"FIRST SOLAR INC. D -,001",Others,USA,EUR,11,A0LEKM,
F3DC.MU,"FUGRO NV NAM. EO 0,05",Oil & Gas,Netherlands,EUR,25,A3CRBN,
F3M.DE,"TEMPUS AI INC.  DL-,01",Unknown,—,EUR,30,A40EDP,
F4G.F,BLUE OWL TECH.FIN O.N.,Unknown,—,EUR,26,A419Q6,
F4S0.F,Fortuna Mining Corp.,Unknown,—,EUR,40,A40CFY,
F5D.SG,COVIVIO INH.         EO 3,Real Estate,France,EUR,23,659094,
F5W.F,FIRST IND.REALTY TR.DL-01,Banking & Finance,USA,EUR,46,893711,
F6Q.F,"HUNYVERS S.A.  EO -,025",Unknown,—,EUR,50,A3DFA4,
F6S0.F,"DEFI DEVELOP.   DL-,00001",Unknown,—,EUR,50,A40X9V,
F6T.F,"FATE THERAPEUTICS DL-,001",Unknown,—,EUR,50,A1W50M,
F85.SG,"CONTANGO ORE INC.  DL-,01",Unknown,—,EUR,35,A1C9SC,
F8P.F,IREN LTD.,Unknown,—,EUR,30,A3C7R6,
F9Q.DE,EOS ENERGY ENTERPR.CL.A,Unknown,—,EUR,38,A2QD94,
FAN.F,"FABRINET          DL-,01",Unknown,—,EUR,9,A0Q2S5,
FAR.F,"FREIGHTCAR AMER.   DL-,01",Unknown,—,EUR,36,A0D890,
FAS.DE,"FASTENAL CO.       DL-,01",Construction & Construction Materials,USA,EUR,10,887891,
FAU.DE,FORVIA SE INH        EO 7,Vehicles,France,EUR,25,867025,
FB2A.F,"META PLATF.  A DL-,000006",Internet & Software,USA,EUR,4,A1JWVX,
FBF.F,BUDIMEX A            ZY 5,Unknown,—,EUR,14,896676,
FCW3.F,ALERION CLEANPOWER,Unknown,—,EUR,45,A1JAJM,
FDK.F,AMERICAN STATES WATER CO.,Environment & Recycling,USA,EUR,19,881720,
FDM.SG,FRESH DEL MONTE PROD.,Unknown,—,EUR,40,910307,
FDN.F,ENERSYS,Electronics & Semiconductors,USA,EUR,10,A0B7EH,
FDX.DE,"FEDEX CORP.        DL-,10",Transport,USA,EUR,10,912029,
FE4.F,"FRANKLIN EL.       DL-,10",Electronics & Semiconductors,USA,EUR,50,877518,
FE7.F,FIRSTENERGY         DL 10,Energy & Water,USA,EUR,30,910509,
FEY.F,FUELCELL ENERGY  NEW O.N.,Unknown,—,EUR,31,A40CAW,
FF60.F,FIRSTCASH HLDGS INC.DL-01,Unknown,—,EUR,9,A3C9LA,
FFEA.F,"FAES FARMA INH.    EO-,10",Unknown,—,EUR,50,A0MKAC,
FFH.F,FIFTH THIRD BANCORP,Banking & Finance,USA,EUR,30,875029,
FFP.F,PEUGEOT INVEST S.A.  EO 1,Banking & Finance,France,EUR,25,890719,
FG8.F,EXTRA SPACE STORAGE INC.,Real Estate,USA,EUR,38,A0B7S6,
FG9.F,"COHEN + STEERS     DL-,01",Unknown,—,EUR,38,A0B7TN,
FGC1.F,KITE REALTY GRP SBI DL-01,Real Estate,USA,EUR,40,A1187P,
FI4000292438.SG,ALTIA OYJ,Unknown,—,EUR,44,A2JG1R,
FIE.DE,FIELMANN GROUP AG O.N.,Department stores & Retail,Germany,EUR,33,577220,
FIV.DE,"FISERV INC.        DL-,01",Internet & Software,USA,EUR,21,881793,
FK2.SG,"EXPRO GRP.HOLD.NV EO -,01",Unknown,—,EUR,35,A1W3ZG,
FKM.F,AKER ASA,Investments & Holdings,Norway,EUR,9,A0B8L8,
FL9.F,"CVR ENERGY INC.    DL-,01",Unknown,—,EUR,30,A0MUHT,
FLH0.F,APPLIED DIGITAL     DL-01,Unknown,—,EUR,22,A3DHHB,
FLN.F,"ADMIRAL GROUP PLC LS-,001",Banking & Finance,Great Britain,EUR,50,A0DJ58,
FLU.DE,"FLUOR CORP. (NEW)  DL-,01",Others,USA,EUR,30,591332,
FM5.F,FIRST MERCHANTS,Unknown,—,EUR,27,919326,
FM7.F,"PATHWARD FINANCIAL DL-,01",Unknown,—,EUR,34,A0DQFX,
FMC1.DE,FORD MOTOR,Vehicles,USA,EUR,12,502391,
FME.DE,FRESEN.MED.CARE AG INH ON,Healthcare & Medicine,Germany,EUR,24,578580,
FMF.DE,"FORMFACTOR INC.   DL-,001",Unknown,—,EUR,8,577767,
FMNB.DU,"LEONARDO S.P.A.   EO 4,40",Electronics & Semiconductors,Italy,EUR,20,A0ETQX,
FMQ.SG,"FMC CORP.          DL-,10",Others,USA,EUR,39,871138,
FMV.F,FIRST MAJESTIC SILVER,Resources,Canada,EUR,10,A0LHKJ,
FNL.F,FRESNILLO,Resources,Great Britain,EUR,37,A0MVZE,
FNTN.DE,FREENET AG NA O.N.,Internet & Software,Germany,EUR,23,A0Z2ZZ,
FO4N.F,AGEAS SA/NV,Banking & Finance,Belgien,EUR,26,A1J1DR,
FO8.F,"FORTINET INC.     DL-,001",Elektrische Geräte,USA,EUR,9,A0YEFE,
FOT.F,FORTUM,Oil & Gas,Finland,EUR,27,916660,
FP3.F,"NEXTERA ENERGY INC.DL-,01",Energy & Water,USA,EUR,20,A1CZ4H,
FPE3.DE,FUCHS SE  VZO NA O.N.,Chemistry,Germany,EUR,23,A3E5D6,
FPR.F,"ALTO INGREDIENTS  DL-,015",Unknown,—,EUR,50,A2QMJY,
FPW.F,"BUILD-A-BEAR WORK. DL-,01",Unknown,—,EUR,29,A0DK8F,
FQI.MU,DIGITAL REALTY TRUST INC.,Computer & Network,USA,EUR,9,A0DLFT,
FQV.F,"SPOK HLDGS INC.  DL-,0001",Internet & Software,USA,EUR,26,A117N6,
AFR0.F,AIR FRANCE-KLM INH.  EO 1,Unknown,—,EUR,38,A3EJGH,
FR0000060790.SG,SIGNAUX GIROD INH.  EO 13,Unknown,—,EUR,50,869997,
FRA.DE,FRAPORT AG FFM.AIRPORT,Various services,Germany,EUR,28,577330,
FRE.DE,FRESENIUS SE & CO KGAA,Healthcare & Medicine,Germany,EUR,33,578560,
FRI.F,"FAIR ISAAC CORP.   DL-,01",Various services,USA,EUR,10,873369,
FRK.F,"FRANKLIN RES INC.  DL-,10",Banking & Finance,USA,EUR,29,870315,
FS5A.F,"FS KKR CAP CORP. DL -,001",Unknown,—,EUR,42,A2P6TH,
FSE.F,"TELEVIS. FSE 1 INH.EO 0,2",Others,France,EUR,37,873608,
FSF.F,"FASTNED B.V.      EO -,01",Unknown,—,EUR,15,A2PMA5,
FSL.F,"FOSSIL GROUP INC.  DL-,01",Textiles & Clothes,USA,EUR,50,A1W0DE,
FT2.F,"FIRST HORIZON     DL-,625",Banking & Finance,USA,EUR,46,A0CAN7,
FTD.F,FIN.DE TUBIZE ACT.NOUV.,Unknown,—,EUR,45,A0ETZ2,
FTK.DE,FLATEXDEGIRO SE NA O.N.,Banking & Finance,Germany,EUR,50,FTG111,
FU2.F,"FUNKO INC. CL.A DL -,0001",Consumer goods Diverse,USA,EUR,49,A2H63G,
FUO.F,DOLBY LABORATORIES INC.,Unknown,—,EUR,31,A0DNCY,
FV6.F,Emmi AG,Food,Switzerland,EUR,16,798263,
FV8.SG,"FEVERTREE PLC   LS -,0025",Unknown,—,EUR,50,A12EXX,
FV9J.F,CAIXABANK,Banking & Finance,Spain,EUR,34,A0MZR4,
FWF.F,FLOWERS FOODS INC.,Food,USA,EUR,40,632326,
FWV.DE,"FLOWSERVE CORP.   DL 1,25",Others,USA,EUR,19,864999,
FX3.F,FLEXSTEEL INDS       DL 1,Unknown,—,EUR,46,915873,
FXT.DE,FINEXITY AG NA O.N.,Unknown,—,EUR,50,A40ET8,
FY2.F,SILVER BOW M. CORP. O.N.,Unknown,—,EUR,39,A422L7,
FZG1.F,"BLUELINX HLDGS     DL-,01",Unknown,—,EUR,42,A2ALQ5,
FZM.F,ZTE CORP.,Unknown,—,EUR,50,A0M4ZP,
G08.F,"GLOBAL DOM.ACCESS EO-,125",Unknown,—,EUR,50,A2AHZ3,
G0F0.SG,"GRIFOLS SA INH. A  EO-,25",Pharma & Cosmetics,Spain,EUR,50,A2ABUQ,
G0G.F,"GOGO INC.        DL-,0001",Unknown,—,EUR,32,A1W078,
G14.DE,"SIGNIFY N.V.      EO -,01",Elektrische Geräte,Netherlands,EUR,24,A2AJ7T,
