Code,Name,Isin,Country,Exchange,Currency,Type
3FR0,ALERIO GOLD CORP.,CA01450V1040,Germany,F,EUR,Common Stock
3FX0,KOOTENAY SILVER INC. NEW,CA5005837037,Germany,F,EUR,Common Stock
3G7,LODE METALS CORP.,CA5401981082,Germany,F,EUR,Common Stock
3G8C,Golden Dawn Minerals Inc,CA3808958050,Germany,F,EUR,Common Stock
3GF,FIMALAC,GB00BT9QD572,Germany,F,EUR,Common Stock
3GK,Greene King plc,KYG8T10C1061,Germany,F,EUR,Common Stock
3HC,Lydian International Limited,US35180X1054,Germany,F,EUR,Common Stock
3HY,Arix Bioscience PLC,GB00BD045071,Germany,F,EUR,Common Stock
3I7_old,iA Financial Corporation Inc,CA96145A2002,Germany,F,EUR,Common Stock
3IK,MARLIN GLOBAL LTD,NZMLNE0001S0,Germany,F,EUR,Common Stock
3IT,IT Competence Group SE,NL0006129074,Germany,F,EUR,Common Stock
3IX,Innergex Renewable Energy Inc,CA45790B1040,Germany,F,EUR,Common Stock
3J9_old,Invuo Technologies AB,JE00BKVHVW88,Germany,F,EUR,Common Stock
3JE,SC.BIOGAS FUELS INTL.O.N.,SE0015242896,Germany,F,EUR,Common Stock
3JO,BOART LONGYEAR GRP CDI,AU000000BLY8,Germany,F,EUR,Common Stock
3JR,Sopharma JSC,BG11SOSOBT18,Germany,F,EUR,Common Stock
3K2_old,KCG Holdings Inc,IT0004496029,Germany,F,EUR,Common Stock
3K6,ESR GROUP LTD.,KYG319891092,Germany,F,EUR,Common Stock
3KD_old,MERCATOR LINES,US58844R1086,Germany,F,EUR,Common Stock
3KX,SDX ENERGY PLCLS 001,GB00BJ5JNL69,Germany,F,EUR,Common Stock
3KZ,LOOPShare Ltd,CA3820991097,Germany,F,EUR,Common Stock
3LP,Columbia Care Inc,CA1973091079,Germany,F,EUR,Common Stock
3LT,ANDLAUER HEALTHCARE GROUP,CA0342231077,Germany,F,EUR,Common Stock
3M7,MACDONALD MNS EXPL. A,CA5543247079,Germany,F,EUR,Common Stock
3MT,Magenta Therapeutics Inc,US55910K1088,Germany,F,EUR,Common Stock
3MX,Interra Copper Corp.,CA46072A2020,Germany,F,EUR,Common Stock
3N9A,AMRYT PHARMA PLC SP.ADR/5,US03217L1061,Germany,F,EUR,Common Stock
3NH,Novoheart Holdings Inc,FR0000071797,Germany,F,EUR,Common Stock
3NI,IAA Inc,US4492531037,Germany,F,EUR,Common Stock
3NO,NOSTRUM OIL + GAS LS-01,GB00BGP6Q951,Germany,F,EUR,Common Stock
3NTA,Navios Maritime Holdings Inc,MHY621971198,Germany,F,EUR,Common Stock
3NU,Astralis A/S,DK0061155785,Germany,F,EUR,Common Stock
3NVN,NASS VAL GTWY,CA6315202029,Germany,F,EUR,Common Stock
3O1,Allkem Limited,AU0000193666,Germany,F,EUR,Common Stock
3OM,Openjobmetis S.p.A,IT0003683528,Germany,F,EUR,Common Stock
3OS,TEMPEST THERAP. DL-01,US87978U1088,Germany,F,EUR,Common Stock
3PB,Probe Metals Inc,CA74273V1067,Germany,F,EUR,Common Stock
3PC_old,PATRIOT COAL,NL0013995087,Germany,F,EUR,Common Stock
3PJ1,SOKOMAN MINLS CORP.,CA83410M1014,Germany,F,EUR,Common Stock
3PP1,PERSONAS SOCIAL INC.,CA71534M1077,Germany,F,EUR,Common Stock
3PQA,MiX Telematics Limited,US60688N1028,Germany,F,EUR,Common Stock
3PXA,NAVIOS MARITIME PARTNERS,MHY622674098,Germany,F,EUR,Common Stock
3QK,BOOSTHEAT SAS EO -05,FR0011814938,Germany,F,EUR,Common Stock
3QM,LUTHER BURBANK CORP.,US5505501073,Germany,F,EUR,Common Stock
3QP0,Predictmedix AI Inc.,CA74040N1069,Germany,F,EUR,Common Stock
3QU,NITRO SOFTWARE LTD,AU0000067654,Germany,F,EUR,Common Stock
3R7,Rex Minerals Limited,AU000000RXM4,Germany,F,EUR,Common Stock
3RBB,Reckitt Benckiser Group plc,US7562552049,Germany,F,EUR,Common Stock
3RI,Turmalina Metals Corp,CA90022K1003,Germany,F,EUR,Common Stock
3RY,FIRST BANCSHARES INC.DL 1,US3189161033,Germany,F,EUR,Common Stock
3SB,CALIFORNIA BANCORP.DL-01,US13005U1016,Germany,F,EUR,Common Stock
3SE,SEPURA,US83200N1037,Germany,F,EUR,Common Stock
3SG,ROCKPOOL ACQUISI. LS -05,GB00BF2MWC40,Germany,F,EUR,Common Stock
3SW,REMARK HLDGS NEW DL -001,US75955K3005,Germany,F,EUR,Common Stock
3SY_old,Sony Financial Holdings Inc,JP3728000005,Germany,F,EUR,Common Stock
3T2A,T2 BIOSYSTEMS DL-001,US89853L2034,Germany,F,EUR,Common Stock
3T7,Textainer Group Holdings Limited,BMG8766E1093,Germany,F,EUR,Common Stock
3T70,TEXTAINER DSR.PFC S.A 25,US88314W2044,Germany,F,EUR,Common Stock
3T71,TEXTAINER GRP.PRF.S.B 25,US88314W3034,Germany,F,EUR,Common Stock
3TA2,UNIVERSAL COPPER LTD,CA9134542039,Germany,F,EUR,Common Stock
3TH,TELECITY GROUP,CA89237Y1034,Germany,F,EUR,Common Stock
3TIB,EUROPEAN ELECTR. METALS,CA29877A2056,Germany,F,EUR,Common Stock
3TKA,TEEKAY TANKERS P.R.S.-01,MHY8565N3002,Germany,F,EUR,Common Stock
3TP0,ACERUS PHARMACEUTICALS,CA00444G4051,Germany,F,EUR,Common Stock
3TT,TECNOTREE OYJ,FI0009010227,Germany,F,EUR,Common Stock
3TW,COINSHARES I. LS-000247,JE00BLD8Y945,Germany,F,EUR,Common Stock
3U3,TATSUTA EL.WIRE,JP3467400002,Germany,F,EUR,Common Stock
3U8A,DRAGANFLY INC.,CA26142Q2053,Germany,F,EUR,Common Stock
3UN,GLOBAL MEDIC.REIT DL-001,US37954A2042,Germany,F,EUR,Common Stock
3UW,ELYS GAME TECHN. DL-0001,US2907341026,Germany,F,EUR,Common Stock
3VA2,VALTERRA RESOURCE CORP.,CA9203663096,Germany,F,EUR,Common Stock
3VM1,MODELON AB AK B,SE0015948591,Germany,F,EUR,Common Stock
3W3,CONCORDIA RES,CA48311A2092,Germany,F,EUR,Common Stock
3WK0_old,FIRST RESP.TEC INC. NEW,CA33618F3097,Germany,F,EUR,Common Stock
3WM,WESTERN MAGNESIUM DL-01,US95855T1025,Germany,F,EUR,Common Stock
3XB,XENETIC BIOSCIENCES,US9840155033,Germany,F,EUR,Common Stock
3XI,BIOMIND LABS INC.,CA0907021012,Germany,F,EUR,Common Stock
3XR,XINYUAN REAL ESTATE ADR20,US98417P2048,Germany,F,EUR,Common Stock
3XS,Excelsior Mining Corp,CA3007632084,Germany,F,EUR,Common Stock
3XV0,XVIVO PERFUS.UN.ADRS/025,US98390P1066,Germany,F,EUR,Common Stock
3YK,KALEYRA INC. DL -0001,US4833791035,Germany,F,EUR,Common Stock
3YX,INDVR BRANDS INC.,CA45674D1015,Germany,F,EUR,Common Stock
3ZO,ACURX PHARMACEUT. DL-001,US00510M1045,Germany,F,EUR,Common Stock
407,SENSEI BIOTHER. DL -0001,US81728A1088,Germany,F,EUR,Common Stock
40U,NB GLOBAL CORP.INCOME TR.,AU0000022477,Germany,F,EUR,Common Stock
40Y1,ESPORTS ENTMT GRP DL-001,US29667K3068,Germany,F,EUR,Common Stock
41ON,Outlook Therapeutics Inc,US69012T2069,Germany,F,EUR,Common Stock
41Q,OPTIMUM VENTURES,CA68405D1096,Germany,F,EUR,Common Stock
42A0,ALSET INC. DL-001,US02115D2080,Germany,F,EUR,Common Stock
42BB,BERKELEY GR.HL LS-054141,GB00BLJNXL82,Germany,F,EUR,Common Stock
42O,PHYSICIANS REALTY DL-01,US71943U1043,Germany,F,EUR,Common Stock
42YA,Virgin Money UK PLC,GB00BD6GN030,Germany,F,EUR,Common Stock
42YB,Virgin Money UK PLC,AU0000064966,Germany,F,EUR,Common Stock
43E,ENTROPIC COMM,US28531P1030,Germany,F,EUR,Common Stock
43G,GCP Applied Technologies Inc,US36164Y1010,Germany,F,EUR,Common Stock
43J,Eclipse Gold Mining Corporation,US8485601087,Germany,F,EUR,Common Stock
43T,Tabula Rasa HealthCare Inc,US8733791011,Germany,F,EUR,Common Stock
43V,PURPOSE MARIJ.OPP. TR.UTS,CA74641T1066,Germany,F,EUR,Common Stock
43W3,FUSE COBALT INC.,CA36116V1067,Germany,F,EUR,Common Stock
44R3,PHIO PHARMACEUT. DL-0001,US71880W3034,Germany,F,EUR,Common Stock
44T,Terna Energy Societe Anonyme Commercial Technical Company,GRS496003005,Germany,F,EUR,Common Stock
45I_old,Imperva Inc,US3358341077,Germany,F,EUR,Common Stock
45O,ORGENESIS INC. DL-0001,US68619K2042,Germany,F,EUR,Common Stock
46H,Hollysys Automation Technologies Ltd,VGG456671053,Germany,F,EUR,Common Stock
473A,Adaptimmune Therapeutics plc,US00653A1079,Germany,F,EUR,Common Stock
47GA,GO METALS CORP.,CA38018L2021,Germany,F,EUR,Common Stock
47K,ARRIVAL GROUP EO -10,LU2314763264,Germany,F,EUR,Common Stock
47N,CITIUS PHARMAC. DL -001,US17322U2078,Germany,F,EUR,Common Stock
47U,QUEEN S ROAD CAPITAL INV.,KYG7315B1032,Germany,F,EUR,Common Stock
47Y,VERITEX HLDGS INC. DL-01,US9234511080,Germany,F,EUR,Common Stock
483,EMIS GROUP PLC LS -01,GB00B61D1Y04,Germany,F,EUR,Common Stock
485,Amcor plc,JE00BJ1F3079,Germany,F,EUR,Common Stock
4880,WESTRN ASS.MORT.CA.NEW,US95790D2045,Germany,F,EUR,Common Stock
48D_old,DGO Gold Limited,US0494681010,Germany,F,EUR,Common Stock
48L,BEYOND AIR INC. DL-0001,US08862L1035,Germany,F,EUR,Common Stock
48M,Foran Mining Corporation,CA3449112018,Germany,F,EUR,Common Stock
48O,ARKLE RESOURCES EO -0025,IE00B2357X72,Germany,F,EUR,Common Stock
48Q,X4 PHARMACEUTIC. DL-001,US98420X1037,Germany,F,EUR,Common Stock
48R,ENSTAR GROUP LTD DL-01,BMG3075P1014,Germany,F,EUR,Common Stock
48X,SUMMA SILVER CORP.,CA86565E1051,Germany,F,EUR,Common Stock
48Z0,HOWMET AEROSPACE 375 PFD,US4432012072,Germany,F,EUR,Common Stock
49B,BeiGene Ltd.,KYG1146Y1017,Germany,F,EUR,Common Stock
49C,ELLIOTT OPPORT.II CO.CL.A,KYG300921031,Germany,F,EUR,Common Stock
49Q,QUANTAFUEL AS NK -01,NO0010785967,Germany,F,EUR,Common Stock
49S,Superdry plc,GB00B60BD277,Germany,F,EUR,Common Stock
49S0,SUPERDRY PLC UNSPON.ADR 1,US86805W1053,Germany,F,EUR,Common Stock
49Y0,AVENUE THERAP. DL-0001,US05360L3042,Germany,F,EUR,Common Stock
4A0,Anglesey Mining plc,GB0000320472,Germany,F,EUR,Common Stock
4A91,AVEVA Group PLC,GB00BBG9VN75,Germany,F,EUR,Common Stock
4AL0,FINCANNA CAPITAL CORP.,CA31773B5018,Germany,F,EUR,Common Stock
4AR,AIRNET TECHN. ADR 1,US00941Q2030,Germany,F,EUR,Common Stock
4AZ,AZELIO AB,SE0011973940,Germany,F,EUR,Common Stock
4B3,Big Lots Inc,US0893021032,Germany,F,EUR,Common Stock
4B5,PENDAL GROUP LTD,AU0000009789,Germany,F,EUR,Common Stock
4B70,ANTIBE THERAPEUTICS INC.,CA0370255097,Germany,F,EUR,Common Stock
4BB_old,Blackbird Energy Inc,KYG1674K1013,Germany,F,EUR,Common Stock
4BD,HUNTER GROUP NK 00019118,NO0010283211,Germany,F,EUR,Common Stock
4CF,CCB,BG1100014973,Germany,F,EUR,Common Stock
4CIA,Fanhua Inc,US30712A1034,Germany,F,EUR,Common Stock
4CR1,Chimera Investment Corporation,US16934Q2084,Germany,F,EUR,Common Stock
4CX,CYXONE AB SK-75,SE0007815428,Germany,F,EUR,Common Stock
4D2,NILAR INTERNATIONAL AB,SE0015950001,Germany,F,EUR,Common Stock
4D6,DOF ASA,NO0010070063,Germany,F,EUR,Common Stock
4DA,OX2 AB,SE0016075337,Germany,F,EUR,Common Stock
4DE,BIVICTRIX THER.PLC LS-01,GB00BNXH3K91,Germany,F,EUR,Common Stock
4DX,DX (GROUP) PLC LS -01,GB00BJTCG679,Germany,F,EUR,Common Stock
4DY,4D PHARMA PLC LS -0025,GB00BJL5BR07,Germany,F,EUR,Common Stock
4DY0,4D PHARMA PLC SP.ADR/8,US35085K1097,Germany,F,EUR,Common Stock
4EA,EAGLE NICKEL,AU0000122251,Germany,F,EUR,Common Stock
4ED,EGDON RESOURCES PLCLS001,GB00B28YML29,Germany,F,EUR,Common Stock
4EG,ENGlobal Corporation,US2933061069,Germany,F,EUR,Common Stock
4EH,ICC HOLDINGS INC. DL-01,US44931Q1040,Germany,F,EUR,Common Stock
4EV,Electrovaya Inc,CA28617B1013,Germany,F,EUR,Common Stock
4G5N,AQUARIUS AI INC.,CA03842U2083,Germany,F,EUR,Common Stock
4G7,GREENSPACE BRANDS INC.,CA39572A1030,Germany,F,EUR,Common Stock
4G9,GBLT CORP.,CA36150R1029,Germany,F,EUR,Common Stock
4GI,Shift Technologies Inc,US82452T1079,Germany,F,EUR,Common Stock
4GO,Impulsora del Desarrollo y el Empleo en América Latina S.A.B. de C.V,MX01ID000009,Germany,F,EUR,Common Stock
4GP,Urbi Desarrollos Urbanos SA,MX01UR000007,Germany,F,EUR,Common Stock
4GSN,SINGULARITY FUTURE TECHN.,US82935V2088,Germany,F,EUR,Common Stock
4GT1,LIVEVOX HOLDINGS DL-0001,US53838L1008,Germany,F,EUR,Common Stock
4GW,DISCOV.HARBOUR.RES. NEW,CA25470W2067,Germany,F,EUR,Common Stock
4HG,QLIFE HOLDING AB,SE0013486552,Germany,F,EUR,Common Stock
4HL,Vilmorin & Cie SA,FR0000052516,Germany,F,EUR,Common Stock
4HW_old,MolMed S.p.A,ES0105561007,Germany,F,EUR,Common Stock
4HZ0,OBLONG INC. NEW,US6744342048,Germany,F,EUR,Common Stock
4IL1,Il Sole 24 ORE S.p.A,IT0005283111,Germany,F,EUR,Common Stock
4IT,Intertrust Group Holding SA,NL0010937058,Germany,F,EUR,Common Stock
4J6,LUZERNER KANTNBK SF 370,CH0011693600,Germany,F,EUR,Common Stock
4JE1,JUGGERNAUT EXPLOR,CA48132D2005,Germany,F,EUR,Common Stock
4K9,CANAFARMA HEMP PROD.CORP.,CA13683D1087,Germany,F,EUR,Common Stock
4KG,GOLDSEEK RES INC.,CA38150J1066,Germany,F,EUR,Common Stock
4KH,Khiron Life Sciences Corp,CA49374L3065,Germany,F,EUR,Common Stock
4KL,E79 RESOURCES CORP.,CA26917E1060,Germany,F,EUR,Common Stock
4KS,VIMEO INC. DL-01,US92719V1008,Germany,F,EUR,Common Stock
4LE0,GOLDEN SHIELD RESOURCES,CA38120R1055,Germany,F,EUR,Common Stock
4LSA,ATHERSYS INC. NEW DL-001,US04744L2051,Germany,F,EUR,Common Stock
4M0,PCAS S.A. INH. EO 1,FR0000053514,Germany,F,EUR,Common Stock
4M9,PURMO GROUP OYI EO 1,FI4000507488,Germany,F,EUR,Common Stock
4MMN,MICH RES LTD,CA59407U1084,Germany,F,EUR,Common Stock
4MN,Minerva Neurosciences Inc,US6033801068,Germany,F,EUR,Common Stock
4MR,HEALTHC.TRIANGLE -00001,US42227W1080,Germany,F,EUR,Common Stock
4MZ,COSA RESOURCES CORP.,CA22113C1014,Germany,F,EUR,Common Stock
4N1,AZEK CO. INC. CL.A,US05478C1053,Germany,F,EUR,Common Stock
4NCA,MEDIVOLVE INC. NEW,CA58503M4083,Germany,F,EUR,Common Stock
4NE1,ACCOLADE INC. DL-0001,US00437E1029,Germany,F,EUR,Common Stock
4NH,NIBC Holding N.V,BG1100008074,Germany,F,EUR,Common Stock
4NI,Nisshin Steel Co. Ltd,US7458481014,Germany,F,EUR,Common Stock
4NM1,China Evergrande New Energy Vehicle Group Limited,HK0000264595,Germany,F,EUR,Common Stock
4NP,MAJUBA HILL COPPER CORP.,CA56086E1088,Germany,F,EUR,Common Stock
4NS,NETSUITE,HK0000376142,Germany,F,EUR,Common Stock
4O21,CO2 GRO INC.,CA12595N1050,Germany,F,EUR,Common Stock
4O7,Orascom Development Holding AG,CH0038285679,Germany,F,EUR,Common Stock
4ON,HEALTHCARE TR.PFD SH DL25,US42226B2043,Germany,F,EUR,Common Stock
4OP,F45 TRAINING HLD. -00005,US30322L1017,Germany,F,EUR,Common Stock
4OR1,Organovo Holdings Inc,US68620A2033,Germany,F,EUR,Common Stock
4OWA,Maiden Holdings Ltd,BMG5753U1128,Germany,F,EUR,Common Stock
4P2,FANCL CORP.,JP3802670004,Germany,F,EUR,Common Stock
4PD1,InfraStrata plc,GB00BLPJ1272,Germany,F,EUR,Common Stock
4PKB,LAVA THERAP. B.V. EO-12,NL0015000AG6,Germany,F,EUR,Common Stock
4PX,YURI GAGARIN,IT0005438038,Germany,F,EUR,Common Stock
4PY,CONTACT GOLD CORP.,CA21074F1036,Germany,F,EUR,Common Stock
4Q3,RPMGlobal Holdings Ltd,AU000000RUL2,Germany,F,EUR,Common Stock
4QR,UTD SECURITY BANCSHARES,US9114601035,Germany,F,EUR,Common Stock
4QW1,MEXICAN GOLD MINING,CA5928191066,Germany,F,EUR,Common Stock
4QX_old,MMP Resources Limited,FR0013439627,Germany,F,EUR,Common Stock
4R0_old,Diamond S Shipping Inc,GB00BP6S8Z30,Germany,F,EUR,Common Stock
4R6,Resurs Holding AB (publ),SE0007665823,Germany,F,EUR,Common Stock
4R8,SCWORK CORP. DL-01,US78396V1098,Germany,F,EUR,Common Stock
4RG,Renaissance Gold Inc,GB00BMGWZY29,Germany,F,EUR,Common Stock
4RM,RA MEDICAL SYSTEMS,US74933X3026,Germany,F,EUR,Common Stock
4RN,MADE.COM GROUP LS -0001,GB00BNXM7M46,Germany,F,EUR,Common Stock
4S20,SAN MIGUEL ADR/10,US7990855014,Germany,F,EUR,Common Stock
4SL,Silver Lake Resources Ltd,AU000000SLR6,Germany,F,EUR,Common Stock
4T9B,Canada Silver Cobalt Works Inc,CA1348521024,Germany,F,EUR,Common Stock
4TR,THUNDERBIRD RESORTS INC.,VGG885761061,Germany,F,EUR,Common Stock
4TU0,FOSTERVILLE SOUTH EXP. A,CA3502676057,Germany,F,EUR,Common Stock
4U7,CREATIVE REALITIES,US22530J2006,Germany,F,EUR,Common Stock
4UY,FANSUNITE ENTERT.,CA30727R1091,Germany,F,EUR,Common Stock
4UZA,GOLD LINE RESOURCES LTD.,CA38063G2071,Germany,F,EUR,Common Stock
4V9,CANADIAN MANGANESE CO.INC,CA1363431000,Germany,F,EUR,Common Stock
4VN,GAN LTD. DL-01,BMG3728V1090,Germany,F,EUR,Common Stock
4VO,RAFFLES FINL GRP O.N.,KYG7353K1067,Germany,F,EUR,Common Stock
4VP,QUADPACK INDUSTRIES EO 1,ES0105118006,Germany,F,EUR,Common Stock
4VV,JUVA LIFE INC.,CA48222R1010,Germany,F,EUR,Common Stock
4W4,LYSOGENE S.A.(PROM.)-30,FR0013233475,Germany,F,EUR,Common Stock
4W6,THERADIAG SA EO 101,FR0004197747,Germany,F,EUR,Common Stock
4W7,SBD CAPITAL CORP.,CA78412Y2024,Germany,F,EUR,Common Stock
4WC,HORIZON BANCORP INC.,US4404071049,Germany,F,EUR,Common Stock
4WE0,ENTOURAGE HEALTH CORP.,CA2938611001,Germany,F,EUR,Common Stock
4XA,Plymouth Rock Technologies Inc,CA7300201042,Germany,F,EUR,Common Stock
4XO0,ROVER METALS CORP,CA77937B2003,Germany,F,EUR,Common Stock
4XV,Genius Brands International Inc,US37229T5092,Germany,F,EUR,Common Stock
4Y5,DBT SA EO-01,FR0013066750,Germany,F,EUR,Common Stock
4Y80,BLUE HAT INT.E.TE.DL-001,KYG1329V2058,Germany,F,EUR,Common Stock
4YJ,Spartan Delta Corp.,CA84678A1021,Germany,F,EUR,Common Stock
4Z7,IRRAS AB,SE0008321202,Germany,F,EUR,Common Stock
4ZC,REYNA SILVER CORP.,CA76170Q1063,Germany,F,EUR,Common Stock
4ZD,PENNEO A/S DK 002,DK0061283009,Germany,F,EUR,Common Stock
4ZI,ACHIKO AG SF -01,CH0522213468,Germany,F,EUR,Common Stock
4ZU0,BIORA THERAPEUT.NEW -001,US74319F3055,Germany,F,EUR,Common Stock
4ZW,ZWIPE AS NK -10,NO0010721277,Germany,F,EUR,Common Stock
509,CANADA HOUSE CANNAB. GRP,CA13509T1057,Germany,F,EUR,Common Stock
50J,KANGJI MED.HLDS DL-00001,KYG5215A1004,Germany,F,EUR,Common Stock
50L,INDUST.REIT LS-0000012,GG00BFWMR296,Germany,F,EUR,Common Stock
50NA,NATURALLY SPLEND.ENTERPR.,CA63902L2093,Germany,F,EUR,Common Stock
510,GRAPHEX GROUP SP.ADR/20,US38867H1041,Germany,F,EUR,Common Stock
5100,GRAPHEX GROUP LTD HD -01,KYG4066M1078,Germany,F,EUR,Common Stock
516,AURIANT MINING SK 100,SE0001337213,Germany,F,EUR,Common Stock
51C,Chr. Hansen Holding A/S,DK0060227585,Germany,F,EUR,Common Stock
51KA,AVITA MEDICAL DL-0001,US05380C1027,Germany,F,EUR,Common Stock
51KB,AVITA Medical Inc,AU000000AVH4,Germany,F,EUR,Common Stock
51R0,RAMBLER MET+MIN LS -01,GB00BLFJ1613,Germany,F,EUR,Common Stock
52Q,AEGIRBIO AB,SE0014401121,Germany,F,EUR,Common Stock
52Y,VERDITEK PLC LS-0004,GB00BF2C0424,Germany,F,EUR,Common Stock
53C,PLEXIAN AB,SE0015659941,Germany,F,EUR,Common Stock
53D,illimity Bank S.p.A.,IT0005359192,Germany,F,EUR,Common Stock
53H0,ARCIMOTO INC. NEW,US0395872098,Germany,F,EUR,Common Stock
53S,BRIDGE INV.GRP.HLD.A -01,US10806B1008,Germany,F,EUR,Common Stock
53Y,BONHILL GROUP PLC LS-01,GB00BFWYSS80,Germany,F,EUR,Common Stock
54A,Queensland Bauxite Limited,AU0000038085,Germany,F,EUR,Common Stock
54I,INSTEM PLC LS -10,GB00B3TQCK30,Germany,F,EUR,Common Stock
54NA,ELEVATION GOLD MIN. CORP.,CA28623W1077,Germany,F,EUR,Common Stock
56P_old,PETROMANAS ENERGY,CA62931J1021,Germany,F,EUR,Common Stock
56R,NANOVIBRONIX DL-001,US63008J1088,Germany,F,EUR,Common Stock
56U0,REVELATION BIOSC. DL-001,US76135L1017,Germany,F,EUR,Common Stock
57LA,SONO GROUP NV EO -06,NL0015000N74,Germany,F,EUR,Common Stock
57P,Envirosuite Limited,AU000000EVS3,Germany,F,EUR,Common Stock
57U0,SIKRI GROUP ASA NK-02,NO0012548819,Germany,F,EUR,Common Stock
57Z0,TINONE RESOURCES INC.,CA8875891092,Germany,F,EUR,Common Stock
58L,LUCAS ENERGY,US13200M6075,Germany,F,EUR,Common Stock
58M,MEDASSETS,AU000000MRC8,Germany,F,EUR,Common Stock
593,Banca Popolare di Sondrio SpA,IT0000784196,Germany,F,EUR,Common Stock
59A,Atlassian Corp Plc,GB00BZ09BD16,Germany,F,EUR,Common Stock
59Q,Indus Gas Ltd,GG00B39HF298,Germany,F,EUR,Common Stock
59Y_old,NOBLE MINERAL,AU0000006124,Germany,F,EUR,Common Stock
5A3,INTEGRATED R.+R.A. A O.N.,US45827R1068,Germany,F,EUR,Common Stock
5A4,Orion Energy Systems Inc,US6862751087,Germany,F,EUR,Common Stock
5AH,PHX Minerals Inc,US69291A1007,Germany,F,EUR,Common Stock
5AT,AJN Resources Inc.,CA00149L1058,Germany,F,EUR,Common Stock
5B1,Bond Resources Inc,CA09789B1031,Germany,F,EUR,Common Stock
5BN_old,BACB,GB00BL97B942,Germany,F,EUR,Common Stock
5BU,ZHIHU INC.SP.ADR/1/2 CL.A,US98955N1081,Germany,F,EUR,Common Stock
5CN,CNOVA NV EO -05,NL0010949392,Germany,F,EUR,Common Stock
5D5,ARANJIN RES LTD,CA03853W1014,Germany,F,EUR,Common Stock
5D6,HEROUX-DEV.,CA42774L1094,Germany,F,EUR,Common Stock
5D8,Deinove SA,FR0010879056,Germany,F,EUR,Common Stock
5DA,INDIGO BOOKS,CA45567S1083,Germany,F,EUR,Common Stock
5DE0_old,YORK HARBOUR METALS,CA9866411080,Germany,F,EUR,Common Stock
5DG_old,AUSTRALIA NEW,KYG674111011,Germany,F,EUR,Common Stock
5DO,RIVERNORTH CAP+IN.DL-0001,US76882B1089,Germany,F,EUR,Common Stock
5DX0,QUALTR.INTL. A DL-0001,US7476012015,Germany,F,EUR,Common Stock
5EG,EVERGOLD CORP.,CA3001442019,Germany,F,EUR,Common Stock
5EI,HARBOR CUSTOM DEV.,US41150T1088,Germany,F,EUR,Common Stock
5EI0,HARBOUR CU.DEV.C.C.PREF.A,US41150T2078,Germany,F,EUR,Common Stock
5EQ,ENTEQ TECHNOLOGIES LS-01,GB00B41Q8Q68,Germany,F,EUR,Common Stock
5EV,Orogen Royalties Inc,CA68707R1038,Germany,F,EUR,Common Stock
5FC,KB RECYC.INDUS.LTD CD-01,IL0011747214,Germany,F,EUR,Common Stock
5FE,CMO GROUP PLC LS -01,GB00BMB5Y385,Germany,F,EUR,Common Stock
5FV,YAOKO CO. LTD,JP3930200005,Germany,F,EUR,Common Stock
5G6,ARTIS REAL EST.INV.TR.UTS,CA04315L1058,Germany,F,EUR,Common Stock
5G7_old,SUMMIT INDUSTR.INC.REIT,CA8661201167,Germany,F,EUR,Common Stock
5GL,Great Lakes Dredge & Dock,US3906071093,Germany,F,EUR,Common Stock
5GP_old,K9 GOLD CORP.,CA4826271062,Germany,F,EUR,Common Stock
5H5A,5H5A,CH0012627250,Germany,F,EUR,Common Stock
5H8,DEVRO PLC LS-10,GB0002670437,Germany,F,EUR,Common Stock
5HJ,ENVVENO MEDICAL DL-00001,US29415J1060,Germany,F,EUR,Common Stock
5HT,Harpoon Therapeutics Inc.,US41358P1066,Germany,F,EUR,Common Stock
5HU,HEMOGENYX PHARM.PLC LS-01,GB00BYX3WZ24,Germany,F,EUR,Common Stock
5HV_old,AMERIWEST LITHIUM NEW,CA03078N1006,Germany,F,EUR,Common Stock
5I4,BAKKAVOR GRP PLC LS -1,GB00BF8J3Z99,Germany,F,EUR,Common Stock
5IX,InterXion Holding N.V,NL0015268814,Germany,F,EUR,Common Stock
5J4,Savosolar Oyj,FI4000425848,Germany,F,EUR,Common Stock
5J7,TANGIAMO TOUCH TECHN. AB,SE0009664303,Germany,F,EUR,Common Stock
5J8,POLISHED.COM DL-0001,US28252C1099,Germany,F,EUR,Common Stock
5J9,FLUICELL AB,SE0010831321,Germany,F,EUR,Common Stock
5JD,EXPRES2ION BIOTECH HLDG,SE0008348262,Germany,F,EUR,Common Stock
5JK,ISR IMMUNE SYS.REGUL.HLDG,SE0008212195,Germany,F,EUR,Common Stock
5JL,Bambuser AB (publ),SE0009663834,Germany,F,EUR,Common Stock
5JS1,AGATOS S.P.A.,IT0005421919,Germany,F,EUR,Common Stock
5JU,KIROMIC BIOPHARMA INC.,US4976341051,Germany,F,EUR,Common Stock
5K2,WINCANTON PLC LS-01,GB0030329360,Germany,F,EUR,Common Stock
5KA0,FIRST URANIUM RESOURCES,CA33745A1084,Germany,F,EUR,Common Stock
5KD,Eurobattery Minerals AB,NL0015000F41,Germany,F,EUR,Common Stock
5KV,TRIDENT ROY. PLC LS-01,GB00BF7J2535,Germany,F,EUR,Common Stock
5KX,DEV CLEVER HLDGS LS-01,GB00BH452L44,Germany,F,EUR,Common Stock
5L7,TRITAX EUROBOX PLC LS-01,GB00BG382L74,Germany,F,EUR,Common Stock
5L8,SVENSKA AEROGEL HOLDING,SE0008212161,Germany,F,EUR,Common Stock
